origin_iban,dest_iban,origin_re,dest_re,amount,date,origin_is_suspicious,dest_is_suspicious,connection_type
LU351015712810430245,LU502013991421487872,PEER_1,PEER_2,677.59,2020-06-16,True,False,external
LU431015712810430245,LU292013991421487872,PEER_1,PEER_2,677.59,2020-06-16,True,False,external
LU951015712810430245,LU822013991421487872,PEER_1,PEER_2,677.59,2020-06-16,True,False,external
LU881015623440629458,LU323018286742756538,PEER_1,PEER_3,659.42,2020-06-16,True,False,external
LU821015623440629458,LU383018286742756538,PEER_1,PEER_3,659.42,2020-06-16,True,False,external
LU491015623440629458,LU913018286742756538,PEER_1,PEER_3,659.42,2020-06-16,True,False,external
LU894013007697887117,LU941014625337818326,PEER_4,PEER_1,625.17,2020-06-16,False,True,external
LU434013007697887117,LU111014625337818326,PEER_4,PEER_1,625.17,2020-06-16,False,True,external
LU284013007697887117,LU761014625337818326,PEER_4,PEER_1,625.17,2020-06-16,False,True,external
LU381015712810430245,LU784019756177985087,PEER_1,PEER_4,607.64,2020-06-16,True,False,external
LU621015712810430245,LU424019756177985087,PEER_1,PEER_4,607.64,2020-06-16,True,False,external
LU811015712810430245,LU224019756177985087,PEER_1,PEER_4,607.64,2020-06-16,True,False,external
LU143018113480228465,LU211014985659961249,PEER_3,PEER_1,567.64,2020-06-16,False,True,external
LU743018113480228465,LU531014985659961249,PEER_3,PEER_1,567.64,2020-06-16,False,True,external
LU713018113480228465,LU851014985659961249,PEER_3,PEER_1,567.64,2020-06-16,False,True,external
LU433014358458591374,LU271015137669896747,PEER_3,PEER_1,564.59,2020-06-16,False,True,external
LU353014358458591374,LU611015137669896747,PEER_3,PEER_1,564.59,2020-06-16,False,True,external
LU653014358458591374,LU301015137669896747,PEER_3,PEER_1,564.59,2020-06-16,False,True,external
LU981015712810430245,LU423014482317244639,PEER_1,PEER_3,557.44,2020-06-16,True,False,external
LU401015712810430245,LU463014482317244639,PEER_1,PEER_3,557.44,2020-06-16,True,False,external
LU451015712810430245,LU873014482317244639,PEER_1,PEER_3,557.44,2020-06-16,True,False,external
LU933011717156690687,LU251014985659961249,PEER_3,PEER_1,553.7,2020-06-16,False,True,external
LU413011717156690687,LU531014985659961249,PEER_3,PEER_1,553.7,2020-06-16,False,True,external
LU763011717156690687,LU911014985659961249,PEER_3,PEER_1,553.7,2020-06-16,False,True,external
LU231015712810430245,LU562013991421487872,PEER_1,PEER_2,478.02,2020-06-16,True,False,external
LU561015712810430245,LU292013991421487872,PEER_1,PEER_2,478.02,2020-06-16,True,False,external
LU381015712810430245,LU912013991421487872,PEER_1,PEER_2,478.02,2020-06-16,True,False,external
LU683014259194609585,LU961015712810430245,PEER_3,PEER_1,387.89,2020-06-16,False,True,external
LU793014259194609585,LU531015712810430245,PEER_3,PEER_1,387.89,2020-06-16,False,True,external
LU963014259194609585,LU191015712810430245,PEER_3,PEER_1,387.89,2020-06-16,False,True,external
LU721015137669896747,LU332012125045965401,PEER_1,PEER_2,380.4,2020-06-16,True,False,external
LU341015137669896747,LU912012125045965401,PEER_1,PEER_2,380.4,2020-06-16,True,False,external
LU681015137669896747,LU312012125045965401,PEER_1,PEER_2,380.4,2020-06-16,True,False,external
LU912012125045965401,LU131015137669896747,PEER_2,PEER_1,363.41,2020-06-16,False,True,external
LU522012125045965401,LU741015137669896747,PEER_2,PEER_1,363.41,2020-06-16,False,True,external
LU812012125045965401,LU111015137669896747,PEER_2,PEER_1,363.41,2020-06-16,False,True,external
LU922013421135141770,LU181015623440629458,PEER_2,PEER_1,360.61,2020-06-16,False,True,external
LU842013421135141770,LU691015623440629458,PEER_2,PEER_1,360.61,2020-06-16,False,True,external
LU982013421135141770,LU751015623440629458,PEER_2,PEER_1,360.61,2020-06-16,False,True,external
LU161012305216348360,LU731015623440629458,PEER_1,PEER_1,344.76,2020-06-16,False,True,external
LU511012305216348360,LU711015623440629458,PEER_1,PEER_1,344.76,2020-06-16,False,True,external
LU521015623440629458,LU711012528966800816,PEER_1,PEER_1,328.98,2020-06-16,True,False,external
LU621015623440629458,LU251012528966800816,PEER_1,PEER_1,328.98,2020-06-16,True,False,external
LU823012350429767141,LU861014625337818326,PEER_3,PEER_1,319.37,2020-06-16,False,True,external
LU333012350429767141,LU821014625337818326,PEER_3,PEER_1,319.37,2020-06-16,False,True,external
LU693012350429767141,LU381014625337818326,PEER_3,PEER_1,319.37,2020-06-16,False,True,external
LU651012305216348360,LU161015623440629458,PEER_1,PEER_1,304.44,2020-06-16,False,True,external
LU541012305216348360,LU851015623440629458,PEER_1,PEER_1,304.44,2020-06-16,False,True,external
LU131012305216348360,LU491015623440629458,PEER_1,PEER_1,299.47,2020-06-16,False,True,external
LU411012305216348360,LU661015623440629458,PEER_1,PEER_1,299.47,2020-06-16,False,True,external
LU431014625337818326,LU974013007697887117,PEER_1,PEER_4,284.42,2020-06-16,True,False,external
LU801014625337818326,LU824013007697887117,PEER_1,PEER_4,284.42,2020-06-16,True,False,external
LU931014625337818326,LU794013007697887117,PEER_1,PEER_4,284.42,2020-06-16,True,False,external
LU391014721736466350,LU283014196273119005,PEER_1,PEER_3,261.04,2020-06-16,True,False,external
LU151014721736466350,LU923014196273119005,PEER_1,PEER_3,261.04,2020-06-16,True,False,external
LU341014721736466350,LU733014196273119005,PEER_1,PEER_3,261.04,2020-06-16,True,False,external
LU881015712810430245,LU533017993439888364,PEER_1,PEER_3,259.53,2020-06-16,True,False,external
LU991015712810430245,LU913017993439888364,PEER_1,PEER_3,259.53,2020-06-16,True,False,external
LU701015712810430245,LU143017993439888364,PEER_1,PEER_3,259.53,2020-06-16,True,False,external
LU983014482317244639,LU701015712810430245,PEER_3,PEER_1,254.72,2020-06-16,False,True,external
LU463014482317244639,LU551015712810430245,PEER_3,PEER_1,254.72,2020-06-16,False,True,external
LU683014482317244639,LU381015712810430245,PEER_3,PEER_1,254.72,2020-06-16,False,True,external
LU681011122526378057,LU541014721736466350,PEER_1,PEER_1,253.46,2020-06-16,False,True,external
LU751011122526378057,LU881014721736466350,PEER_1,PEER_1,253.46,2020-06-16,False,True,external
LU943011754437977945,LU671014437741072063,PEER_3,PEER_1,246.88,2020-06-16,False,True,external
LU863011754437977945,LU761014437741072063,PEER_3,PEER_1,246.88,2020-06-16,False,True,external
LU533011754437977945,LU111014437741072063,PEER_3,PEER_1,246.88,2020-06-16,False,True,external
LU224013601920612400,LU351015496028897470,PEER_4,PEER_1,208.94,2020-06-16,False,True,external
LU474013601920612400,LU351015496028897470,PEER_4,PEER_1,208.94,2020-06-16,False,True,external
LU964013601920612400,LU671015496028897470,PEER_4,PEER_1,208.94,2020-06-16,False,True,external
LU333016468350919489,LU811015623440629458,PEER_3,PEER_1,197.63,2020-06-16,False,True,external
LU983016468350919489,LU521015623440629458,PEER_3,PEER_1,197.63,2020-06-16,False,True,external
LU713016468350919489,LU691015623440629458,PEER_3,PEER_1,197.63,2020-06-16,False,True,external
LU972019179611547556,LU601015137669896747,PEER_2,PEER_1,189.06,2020-06-16,False,True,external
LU402019179611547556,LU121015137669896747,PEER_2,PEER_1,189.06,2020-06-16,False,True,external
LU902019179611547556,LU321015137669896747,PEER_2,PEER_1,189.06,2020-06-16,False,True,external
LU124013356435810394,LU971014625337818326,PEER_4,PEER_1,181.4,2020-06-16,False,True,external
LU894013356435810394,LU701014625337818326,PEER_4,PEER_1,181.4,2020-06-16,False,True,external
LU784013356435810394,LU231014625337818326,PEER_4,PEER_1,181.4,2020-06-16,False,True,external
LU683012947468683949,LU481014437741072063,PEER_3,PEER_1,177.74,2020-06-16,False,True,external
LU673012947468683949,LU221014437741072063,PEER_3,PEER_1,177.74,2020-06-16,False,True,external
LU103012947468683949,LU571014437741072063,PEER_3,PEER_1,177.74,2020-06-16,False,True,external
LU184012671372790899,LU391015137669896747,PEER_4,PEER_1,177.66,2020-06-16,False,True,external
LU234012671372790899,LU731015137669896747,PEER_4,PEER_1,177.66,2020-06-16,False,True,external
LU284012671372790899,LU331015137669896747,PEER_4,PEER_1,177.66,2020-06-16,False,True,external
LU381015623440629458,LU471012528966800816,PEER_1,PEER_1,175.91,2020-06-16,True,False,external
LU391015623440629458,LU661012528966800816,PEER_1,PEER_1,175.91,2020-06-16,True,False,external
LU132011486577556858,LU141015623440629458,PEER_2,PEER_1,161.2,2020-06-16,False,True,external
LU562011486577556858,LU101015623440629458,PEER_2,PEER_1,161.2,2020-06-16,False,True,external
LU152011486577556858,LU121015623440629458,PEER_2,PEER_1,161.2,2020-06-16,False,True,external
LU601015623440629458,LU303011662345438063,PEER_1,PEER_3,143.75,2020-06-16,True,False,external
LU501015623440629458,LU173011662345438063,PEER_1,PEER_3,143.75,2020-06-16,True,False,external
LU751015623440629458,LU723011662345438063,PEER_1,PEER_3,143.75,2020-06-16,True,False,external
LU111015496028897470,LU262013011293497749,PEER_1,PEER_2,141.2,2020-06-16,True,False,external
LU591015496028897470,LU542013011293497749,PEER_1,PEER_2,141.2,2020-06-16,True,False,external
LU671015496028897470,LU662013011293497749,PEER_1,PEER_2,141.2,2020-06-16,True,False,external
LU561014985659961249,LU243011717156690687,PEER_1,PEER_3,135.71,2020-06-16,True,False,external
LU881014985659961249,LU553011717156690687,PEER_1,PEER_3,135.71,2020-06-16,True,False,external
LU111014985659961249,LU103011717156690687,PEER_1,PEER_3,135.71,2020-06-16,True,False,external
LU241014437741072063,LU433011754437977945,PEER_1,PEER_3,131.51,2020-06-16,True,False,external
LU751014437741072063,LU513011754437977945,PEER_1,PEER_3,131.51,2020-06-16,True,False,external
LU871014437741072063,LU223011754437977945,PEER_1,PEER_3,131.51,2020-06-16,True,False,external
LU901012802486614527,LU211014625337818326,PEER_1,PEER_1,125.79,2020-06-16,False,True,external
LU601012802486614527,LU331014625337818326,PEER_1,PEER_1,125.79,2020-06-16,False,True,external
LU501014437741072063,LU463012947468683949,PEER_1,PEER_3,109.59,2020-06-16,True,False,external
LU101014437741072063,LU213012947468683949,PEER_1,PEER_3,109.59,2020-06-16,True,False,external
LU771014437741072063,LU593012947468683949,PEER_1,PEER_3,109.59,2020-06-16,True,False,external
LU541015712810430245,LU931012811879687269,PEER_1,PEER_1,100.53,2020-06-16,True,False,external
LU631015712810430245,LU511012811879687269,PEER_1,PEER_1,100.53,2020-06-16,True,False,external
LU801014721736466350,LU151017431097124561,PEER_1,PEER_1,78.81,2020-06-16,True,False,external
LU691014721736466350,LU771017431097124561,PEER_1,PEER_1,78.81,2020-06-16,True,False,external
LU371014625337818326,LU774013356435810394,PEER_1,PEER_4,75.98,2020-06-16,True,False,external
LU751014625337818326,LU804013356435810394,PEER_1,PEER_4,75.98,2020-06-16,True,False,external
LU541014625337818326,LU304013356435810394,PEER_1,PEER_4,75.98,2020-06-16,True,False,external
LU361014437741072063,LU403011754437977945,PEER_1,PEER_3,74.4,2020-06-16,True,False,external
LU831014437741072063,LU943011754437977945,PEER_1,PEER_3,74.4,2020-06-16,True,False,external
LU691014721736466350,LU534011705613954516,PEER_1,PEER_4,74.4,2020-06-16,True,False,external
LU571014437741072063,LU113011754437977945,PEER_1,PEER_3,74.4,2020-06-16,True,False,external
LU591014721736466350,LU504011705613954516,PEER_1,PEER_4,74.4,2020-06-16,True,False,external
LU691014721736466350,LU944011705613954516,PEER_1,PEER_4,74.4,2020-06-16,True,False,external
LU733012350429767141,LU661014625337818326,PEER_3,PEER_1,65.63,2020-06-16,False,True,external
LU203012350429767141,LU711014625337818326,PEER_3,PEER_1,65.63,2020-06-16,False,True,external
LU383012350429767141,LU611014625337818326,PEER_3,PEER_1,65.63,2020-06-16,False,True,external
LU491013275878238921,LU751015623440629458,PEER_1,PEER_1,63.11,2020-06-16,False,True,external
LU321013275878238921,LU911015623440629458,PEER_1,PEER_1,63.11,2020-06-16,False,True,external
LU732011749752800609,LU701015496028897470,PEER_2,PEER_1,60.12,2020-06-16,False,True,external
LU852011749752800609,LU691015496028897470,PEER_2,PEER_1,60.12,2020-06-16,False,True,external
LU492011749752800609,LU501015496028897470,PEER_2,PEER_1,60.12,2020-06-16,False,True,external
LU381015137669896747,LU542019179611547556,PEER_1,PEER_2,59.01,2020-06-16,True,False,external
LU131015137669896747,LU822019179611547556,PEER_1,PEER_2,59.01,2020-06-16,True,False,external
LU471015137669896747,LU842019179611547556,PEER_1,PEER_2,59.01,2020-06-16,True,False,external
LU961013275878238921,LU761015623440629458,PEER_1,PEER_1,57.85,2020-06-16,False,True,external
LU801013275878238921,LU981015623440629458,PEER_1,PEER_1,57.85,2020-06-16,False,True,external
LU251014625337818326,LU413012350429767141,PEER_1,PEER_3,55.8,2020-06-16,True,False,external
LU781014625337818326,LU443012350429767141,PEER_1,PEER_3,55.8,2020-06-16,True,False,external
LU451014625337818326,LU543012350429767141,PEER_1,PEER_3,55.8,2020-06-16,True,False,external
LU324019756177985087,LU651015712810430245,PEER_4,PEER_1,55.72,2020-06-16,False,True,external
LU944019756177985087,LU521015712810430245,PEER_4,PEER_1,55.72,2020-06-16,False,True,external
LU694019756177985087,LU741015712810430245,PEER_4,PEER_1,55.72,2020-06-16,False,True,external
LU881011122526378057,LU951014721736466350,PEER_1,PEER_1,55.01,2020-06-16,False,True,external
LU471011122526378057,LU811014721736466350,PEER_1,PEER_1,55.01,2020-06-16,False,True,external
LU401015137669896747,LU352019179611547556,PEER_1,PEER_2,45.62,2020-06-16,True,False,external
LU731015137669896747,LU832019179611547556,PEER_1,PEER_2,45.62,2020-06-16,True,False,external
LU871015137669896747,LU592019179611547556,PEER_1,PEER_2,45.62,2020-06-16,True,False,external
LU681015623440629458,LU292014510158471395,PEER_1,PEER_2,35.27,2020-06-16,True,False,external
LU101015623440629458,LU612014510158471395,PEER_1,PEER_2,35.27,2020-06-16,True,False,external
LU751015623440629458,LU282014510158471395,PEER_1,PEER_2,35.27,2020-06-16,True,False,external
LU941014437741072063,LU483012947468683949,PEER_1,PEER_3,20.55,2020-06-16,True,False,external
LU471014437741072063,LU473012947468683949,PEER_1,PEER_3,20.55,2020-06-16,True,False,external
LU911014437741072063,LU823012947468683949,PEER_1,PEER_3,20.55,2020-06-16,True,False,external
LU591014625337818326,LU524013007697887117,PEER_1,PEER_4,18.97,2020-06-16,True,False,external
LU171014625337818326,LU144013007697887117,PEER_1,PEER_4,18.97,2020-06-16,True,False,external
LU101014625337818326,LU804013007697887117,PEER_1,PEER_4,18.97,2020-06-16,True,False,external
LU781014625337818326,LU723012350429767141,PEER_1,PEER_3,16.16,2020-06-16,True,False,external
LU291014625337818326,LU293012350429767141,PEER_1,PEER_3,16.16,2020-06-16,True,False,external
LU411014625337818326,LU743012350429767141,PEER_1,PEER_3,16.16,2020-06-16,True,False,external
LU684013007697887117,LU271014625337818326,PEER_4,PEER_1,6.55,2020-06-16,False,True,external
LU874013007697887117,LU791014625337818326,PEER_4,PEER_1,6.55,2020-06-16,False,True,external
LU624013007697887117,LU961014625337818326,PEER_4,PEER_1,6.55,2020-06-16,False,True,external
LU803016468350919489,LU961015623440629458,PEER_3,PEER_1,18591.75,2020-06-15,False,True,external
LU693016468350919489,LU311015623440629458,PEER_3,PEER_1,18591.75,2020-06-15,False,True,external
LU663016468350919489,LU401015623440629458,PEER_3,PEER_1,18591.75,2020-06-15,False,True,external
LU202013991421487872,LU921015712810430245,PEER_2,PEER_1,11965.18,2020-06-15,False,True,external
LU182013991421487872,LU391015712810430245,PEER_2,PEER_1,11965.18,2020-06-15,False,True,external
LU892013991421487872,LU891015712810430245,PEER_2,PEER_1,11965.18,2020-06-15,False,True,external
LU813012947468683949,LU401014437741072063,PEER_3,PEER_1,5132.09,2020-06-15,False,True,external
LU213012947468683949,LU871014437741072063,PEER_3,PEER_1,5132.09,2020-06-15,False,True,external
LU413012947468683949,LU231014437741072063,PEER_3,PEER_1,5132.09,2020-06-15,False,True,external
LU382013421135141770,LU111015623440629458,PEER_2,PEER_1,4556.68,2020-06-15,False,True,external
LU962013421135141770,LU381015623440629458,PEER_2,PEER_1,4556.68,2020-06-15,False,True,external
LU932013421135141770,LU961015623440629458,PEER_2,PEER_1,4556.68,2020-06-15,False,True,external
LU501015623440629458,LU582011486577556858,PEER_1,PEER_2,3620.16,2020-06-15,True,False,external
LU651015623440629458,LU422011486577556858,PEER_1,PEER_2,3620.16,2020-06-15,True,False,external
LU291015623440629458,LU682011486577556858,PEER_1,PEER_2,3620.16,2020-06-15,True,False,external
LU691015623440629458,LU801012305216348360,PEER_1,PEER_1,3570.35,2020-06-15,True,False,external
LU691015623440629458,LU261012305216348360,PEER_1,PEER_1,3570.35,2020-06-15,True,False,external
LU784011705613954516,LU651014721736466350,PEER_4,PEER_1,3171.14,2020-06-15,False,True,external
LU324011705613954516,LU421014721736466350,PEER_4,PEER_1,3171.14,2020-06-15,False,True,external
LU444011705613954516,LU191014721736466350,PEER_4,PEER_1,3171.14,2020-06-15,False,True,external
LU582013011293497749,LU791015496028897470,PEER_2,PEER_1,2772.27,2020-06-15,False,True,external
LU162013011293497749,LU941015496028897470,PEER_2,PEER_1,2772.27,2020-06-15,False,True,external
LU792013011293497749,LU931015496028897470,PEER_2,PEER_1,2772.27,2020-06-15,False,True,external
LU121014437741072063,LU221013275878238921,PEER_1,PEER_1,2615.57,2020-06-15,True,False,external
LU601014437741072063,LU891013275878238921,PEER_1,PEER_1,2615.57,2020-06-15,True,False,external
LU131017431097124561,LU431014721736466350,PEER_1,PEER_1,2412.69,2020-06-15,False,True,external
