origin_iban,dest_iban,origin_re,dest_re,amount,date,connection_type
LU963015043056231553,LU923015193565287208,PEER_3,PEER_3,2304.53,2020-06-16,suspicious_to_suspicious
LU623015043056231553,LU403015193565287208,PEER_3,PEER_3,1071.1,2020-06-16,suspicious_to_suspicious
LU143015043056231553,LU213015193565287208,PEER_3,PEER_3,1071.1,2020-06-16,suspicious_to_suspicious
LU273015132913425941,LU422015760604793679,PEER_3,PEER_2,554.34,2020-06-16,suspicious_to_suspicious
LU543015132913425941,LU862015760604793679,PEER_3,PEER_2,554.34,2020-06-16,suspicious_to_suspicious
LU353015132913425941,LU332015760604793679,PEER_3,PEER_2,554.34,2020-06-16,suspicious_to_suspicious
LU271016085677591342,LU313016058037382297,PEER_1,PEER_3,517.96,2020-06-16,suspicious_to_suspicious
LU561016085677591342,LU833016058037382297,PEER_1,PEER_3,517.96,2020-06-16,suspicious_to_suspicious
LU961016085677591342,LU333016058037382297,PEER_1,PEER_3,517.96,2020-06-16,suspicious_to_suspicious
LU903015043056231553,LU783015193565287208,PEER_3,PEER_3,504.25,2020-06-16,suspicious_to_suspicious
LU653015043056231553,LU653015193565287208,PEER_3,PEER_3,504.25,2020-06-16,suspicious_to_suspicious
LU873016058037382297,LU854015307018665949,PEER_3,PEER_4,243.43,2020-06-16,suspicious_to_suspicious
LU133016058037382297,LU374015307018665949,PEER_3,PEER_4,243.43,2020-06-16,suspicious_to_suspicious
LU643016058037382297,LU614015307018665949,PEER_3,PEER_4,243.43,2020-06-16,suspicious_to_suspicious
LU373015043056231553,LU493015193565287208,PEER_3,PEER_3,240.42,2020-06-16,suspicious_to_suspicious
LU533015043056231553,LU633015193565287208,PEER_3,PEER_3,240.42,2020-06-16,suspicious_to_suspicious
LU833015043056231553,LU583015193565287208,PEER_3,PEER_3,112.98,2020-06-16,suspicious_to_suspicious
LU193015043056231553,LU553015193565287208,PEER_3,PEER_3,112.98,2020-06-16,suspicious_to_suspicious
LU743015193565287208,LU993015043056231553,PEER_3,PEER_3,86.48,2020-06-16,suspicious_to_suspicious
LU353015193565287208,LU543015043056231553,PEER_3,PEER_3,86.48,2020-06-16,suspicious_to_suspicious
LU873016058037382297,LU842015607804432740,PEER_3,PEER_2,1582.35,2020-06-15,suspicious_to_suspicious
LU323016058037382297,LU782015607804432740,PEER_3,PEER_2,1582.35,2020-06-15,suspicious_to_suspicious
LU253016058037382297,LU182015607804432740,PEER_3,PEER_2,1582.35,2020-06-15,suspicious_to_suspicious
LU422015760604793679,LU323015132913425941,PEER_2,PEER_3,670.84,2020-06-15,suspicious_to_suspicious
LU572015760604793679,LU263015132913425941,PEER_2,PEER_3,670.84,2020-06-15,suspicious_to_suspicious
LU112015760604793679,LU433015132913425941,PEER_2,PEER_3,670.84,2020-06-15,suspicious_to_suspicious
LU113015043056231553,LU843015193565287208,PEER_3,PEER_3,658.04,2020-06-15,suspicious_to_suspicious
LU433015043056231553,LU153015193565287208,PEER_3,PEER_3,658.04,2020-06-15,suspicious_to_suspicious
LU733016058037382297,LU201016085677591342,PEER_3,PEER_1,629.72,2020-06-15,suspicious_to_suspicious
LU653016058037382297,LU591016085677591342,PEER_3,PEER_1,629.72,2020-06-15,suspicious_to_suspicious
LU733016058037382297,LU841016085677591342,PEER_3,PEER_1,629.72,2020-06-15,suspicious_to_suspicious
LU972015607804432740,LU683016058037382297,PEER_2,PEER_3,442.61,2020-06-15,suspicious_to_suspicious
LU872015607804432740,LU523016058037382297,PEER_2,PEER_3,442.61,2020-06-15,suspicious_to_suspicious
LU142015607804432740,LU123016058037382297,PEER_2,PEER_3,442.61,2020-06-15,suspicious_to_suspicious
LU313016058037382297,LU721016085677591342,PEER_3,PEER_1,306.18,2020-06-15,suspicious_to_suspicious
LU253016058037382297,LU561016085677591342,PEER_3,PEER_1,306.18,2020-06-15,suspicious_to_suspicious
LU803016058037382297,LU291016085677591342,PEER_3,PEER_1,306.18,2020-06-15,suspicious_to_suspicious
LU203015193565287208,LU173015043056231553,PEER_3,PEER_3,288.02,2020-06-15,suspicious_to_suspicious
LU293015193565287208,LU843015043056231553,PEER_3,PEER_3,288.02,2020-06-15,suspicious_to_suspicious
LU951016085677591342,LU983016058037382297,PEER_1,PEER_3,228.07,2020-06-15,suspicious_to_suspicious
LU231016085677591342,LU103016058037382297,PEER_1,PEER_3,228.07,2020-06-15,suspicious_to_suspicious
LU821016085677591342,LU713016058037382297,PEER_1,PEER_3,228.07,2020-06-15,suspicious_to_suspicious
LU771016085677591342,LU103016058037382297,PEER_1,PEER_3,90.33,2020-06-15,suspicious_to_suspicious
LU651016085677591342,LU893016058037382297,PEER_1,PEER_3,90.33,2020-06-15,suspicious_to_suspicious
LU961016085677591342,LU713016058037382297,PEER_1,PEER_3,90.33,2020-06-15,suspicious_to_suspicious
LU984015307018665949,LU893016058037382297,PEER_4,PEER_3,2837.83,2020-06-12,suspicious_to_suspicious
LU144015307018665949,LU663016058037382297,PEER_4,PEER_3,2837.83,2020-06-12,suspicious_to_suspicious
LU124015307018665949,LU683016058037382297,PEER_4,PEER_3,2837.83,2020-06-12,suspicious_to_suspicious
LU961016085677591342,LU393016058037382297,PEER_1,PEER_3,1584.83,2020-06-12,suspicious_to_suspicious
LU171016085677591342,LU993016058037382297,PEER_1,PEER_3,1584.83,2020-06-12,suspicious_to_suspicious
LU311016085677591342,LU643016058037382297,PEER_1,PEER_3,1584.83,2020-06-12,suspicious_to_suspicious
LU773016058037382297,LU402015607804432740,PEER_3,PEER_2,1581.02,2020-06-12,suspicious_to_suspicious
LU693016058037382297,LU432015607804432740,PEER_3,PEER_2,1581.02,2020-06-12,suspicious_to_suspicious
LU663016058037382297,LU172015607804432740,PEER_3,PEER_2,1581.02,2020-06-12,suspicious_to_suspicious
LU983015193565287208,LU793015043056231553,PEER_3,PEER_3,1471.84,2020-06-12,suspicious_to_suspicious
LU313015193565287208,LU183015043056231553,PEER_3,PEER_3,1471.84,2020-06-12,suspicious_to_suspicious
LU703015132913425941,LU392015760604793679,PEER_3,PEER_2,523.19,2020-06-12,suspicious_to_suspicious
LU943015132913425941,LU302015760604793679,PEER_3,PEER_2,523.19,2020-06-12,suspicious_to_suspicious
LU893015132913425941,LU482015760604793679,PEER_3,PEER_2,523.19,2020-06-12,suspicious_to_suspicious
LU404015307018665949,LU293016058037382297,PEER_4,PEER_3,285.5,2020-06-12,suspicious_to_suspicious
LU814015307018665949,LU663016058037382297,PEER_4,PEER_3,285.5,2020-06-12,suspicious_to_suspicious
LU684015307018665949,LU843016058037382297,PEER_4,PEER_3,285.5,2020-06-12,suspicious_to_suspicious
LU291016085677591342,LU493016058037382297,PEER_1,PEER_3,275.14,2020-06-12,suspicious_to_suspicious
LU781016085677591342,LU243016058037382297,PEER_1,PEER_3,275.14,2020-06-12,suspicious_to_suspicious
LU361016085677591342,LU393016058037382297,PEER_1,PEER_3,275.14,2020-06-12,suspicious_to_suspicious
LU112015760604793679,LU583015132913425941,PEER_2,PEER_3,217.32,2020-06-12,suspicious_to_suspicious
LU842015760604793679,LU563015132913425941,PEER_2,PEER_3,217.32,2020-06-12,suspicious_to_suspicious
LU512015760604793679,LU333015132913425941,PEER_2,PEER_3,217.32,2020-06-12,suspicious_to_suspicious
LU101016085677591342,LU443016058037382297,PEER_1,PEER_3,176.43,2020-06-12,suspicious_to_suspicious
LU621016085677591342,LU663016058037382297,PEER_1,PEER_3,176.43,2020-06-12,suspicious_to_suspicious
LU281016085677591342,LU483016058037382297,PEER_1,PEER_3,176.43,2020-06-12,suspicious_to_suspicious
LU834015307018665949,LU263016058037382297,PEER_4,PEER_3,77.5,2020-06-12,suspicious_to_suspicious
LU114015307018665949,LU433016058037382297,PEER_4,PEER_3,77.5,2020-06-12,suspicious_to_suspicious
LU384015307018665949,LU193016058037382297,PEER_4,PEER_3,77.5,2020-06-12,suspicious_to_suspicious
LU353016058037382297,LU224015307018665949,PEER_3,PEER_4,4220.48,2020-06-11,suspicious_to_suspicious
LU683016058037382297,LU954015307018665949,PEER_3,PEER_4,4220.48,2020-06-11,suspicious_to_suspicious
LU713016058037382297,LU974015307018665949,PEER_3,PEER_4,4220.48,2020-06-11,suspicious_to_suspicious
LU551016085677591342,LU583016058037382297,PEER_1,PEER_3,2915.19,2020-06-11,suspicious_to_suspicious
LU281016085677591342,LU503016058037382297,PEER_1,PEER_3,2915.19,2020-06-11,suspicious_to_suspicious
LU411016085677591342,LU233016058037382297,PEER_1,PEER_3,2915.19,2020-06-11,suspicious_to_suspicious
LU211016085677591342,LU683016058037382297,PEER_1,PEER_3,828.21,2020-06-11,suspicious_to_suspicious
LU781016085677591342,LU493016058037382297,PEER_1,PEER_3,828.21,2020-06-11,suspicious_to_suspicious
LU251016085677591342,LU753016058037382297,PEER_1,PEER_3,828.21,2020-06-11,suspicious_to_suspicious
LU373016058037382297,LU454015307018665949,PEER_3,PEER_4,425.43,2020-06-11,suspicious_to_suspicious
LU903016058037382297,LU864015307018665949,PEER_3,PEER_4,425.43,2020-06-11,suspicious_to_suspicious
LU453016058037382297,LU744015307018665949,PEER_3,PEER_4,425.43,2020-06-11,suspicious_to_suspicious
LU313015043056231553,LU443015193565287208,PEER_3,PEER_3,384.69,2020-06-11,suspicious_to_suspicious
LU133015043056231553,LU523015193565287208,PEER_3,PEER_3,384.69,2020-06-11,suspicious_to_suspicious
LU213015193565287208,LU623015043056231553,PEER_3,PEER_3,289.35,2020-06-11,suspicious_to_suspicious
LU923015193565287208,LU923015043056231553,PEER_3,PEER_3,289.35,2020-06-11,suspicious_to_suspicious
LU223016058037382297,LU672015607804432740,PEER_3,PEER_2,282.37,2020-06-11,suspicious_to_suspicious
LU663016058037382297,LU252015607804432740,PEER_3,PEER_2,282.37,2020-06-11,suspicious_to_suspicious
LU553016058037382297,LU992015607804432740,PEER_3,PEER_2,282.37,2020-06-11,suspicious_to_suspicious
LU372015607804432740,LU413016058037382297,PEER_2,PEER_3,259.4,2020-06-11,suspicious_to_suspicious
LU542015607804432740,LU883016058037382297,PEER_2,PEER_3,259.4,2020-06-11,suspicious_to_suspicious
LU152015607804432740,LU973016058037382297,PEER_2,PEER_3,259.4,2020-06-11,suspicious_to_suspicious
LU463016058037382297,LU444015307018665949,PEER_3,PEER_4,201.17,2020-06-11,suspicious_to_suspicious
LU713016058037382297,LU534015307018665949,PEER_3,PEER_4,201.17,2020-06-11,suspicious_to_suspicious
LU663016058037382297,LU194015307018665949,PEER_3,PEER_4,201.17,2020-06-11,suspicious_to_suspicious
LU893015193565287208,LU633015043056231553,PEER_3,PEER_3,83.35,2020-06-11,suspicious_to_suspicious
LU133015193565287208,LU593015043056231553,PEER_3,PEER_3,83.35,2020-06-11,suspicious_to_suspicious
LU404015307018665949,LU733016058037382297,PEER_4,PEER_3,79.43,2020-06-11,suspicious_to_suspicious
LU224015307018665949,LU233016058037382297,PEER_4,PEER_3,79.43,2020-06-11,suspicious_to_suspicious
LU904015307018665949,LU723016058037382297,PEER_4,PEER_3,79.43,2020-06-11,suspicious_to_suspicious
LU633016058037382297,LU454015307018665949,PEER_3,PEER_4,6.75,2020-06-11,suspicious_to_suspicious
LU743016058037382297,LU294015307018665949,PEER_3,PEER_4,6.75,2020-06-11,suspicious_to_suspicious
LU253016058037382297,LU894015307018665949,PEER_3,PEER_4,6.75,2020-06-11,suspicious_to_suspicious
LU971015623440629458,LU613016075746232416,PEER_1,PEER_3,3553.55,2020-06-17,suspicious_to_suspicious
LU401015623440629458,LU263016075746232416,PEER_1,PEER_3,3553.55,2020-06-17,suspicious_to_suspicious
LU361015623440629458,LU873016075746232416,PEER_1,PEER_3,3553.55,2020-06-17,suspicious_to_suspicious
LU823016201192262831,LU273016075746232416,PEER_3,PEER_3,2353.82,2020-06-17,suspicious_to_suspicious
LU983016201192262831,LU103016075746232416,PEER_3,PEER_3,2353.82,2020-06-17,suspicious_to_suspicious
LU313016201192262831,LU493016075746232416,PEER_3,PEER_3,1602.46,2020-06-17,suspicious_to_suspicious
LU263016201192262831,LU333016075746232416,PEER_3,PEER_3,1602.46,2020-06-17,suspicious_to_suspicious
LU933016201192262831,LU143016075746232416,PEER_3,PEER_3,1579.61,2020-06-17,suspicious_to_suspicious
LU963016201192262831,LU233016075746232416,PEER_3,PEER_3,1579.61,2020-06-17,suspicious_to_suspicious
LU463015006354668458,LU313014773728528777,PEER_3,PEER_3,1297.91,2020-06-17,suspicious_to_suspicious
LU693015006354668458,LU653014773728528777,PEER_3,PEER_3,1297.91,2020-06-17,suspicious_to_suspicious
LU323014773728528777,LU363015006354668458,PEER_3,PEER_3,1237.75,2020-06-17,suspicious_to_suspicious
LU313014773728528777,LU583015006354668458,PEER_3,PEER_3,1237.75,2020-06-17,suspicious_to_suspicious
LU571015623440629458,LU283016075746232416,PEER_1,PEER_3,1147.62,2020-06-17,suspicious_to_suspicious
LU481015623440629458,LU763016075746232416,PEER_1,PEER_3,1147.62,2020-06-17,suspicious_to_suspicious
LU551015623440629458,LU923016075746232416,PEER_1,PEER_3,1147.62,2020-06-17,suspicious_to_suspicious
LU421015623440629458,LU103016075746232416,PEER_1,PEER_3,882.29,2020-06-17,suspicious_to_suspicious
LU941015623440629458,LU283016075746232416,PEER_1,PEER_3,882.29,2020-06-17,suspicious_to_suspicious
LU281015623440629458,LU753016075746232416,PEER_1,PEER_3,882.29,2020-06-17,suspicious_to_suspicious
LU223016075746232416,LU703016219560747099,PEER_3,PEER_3,470.66,2020-06-17,suspicious_to_suspicious
LU533016075746232416,LU923016219560747099,PEER_3,PEER_3,470.66,2020-06-17,suspicious_to_suspicious
LU653016075746232416,LU513016219560747099,PEER_3,PEER_3,278.7,2020-06-17,suspicious_to_suspicious
LU623016075746232416,LU103016219560747099,PEER_3,PEER_3,278.7,2020-06-17,suspicious_to_suspicious
LU503016075746232416,LU253016219560747099,PEER_3,PEER_3,260.17,2020-06-17,suspicious_to_suspicious
LU193016075746232416,LU513016219560747099,PEER_3,PEER_3,260.17,2020-06-17,suspicious_to_suspicious
LU553016248748356136,LU964014507477140754,PEER_3,PEER_4,174.14,2020-06-17,suspicious_to_suspicious
LU413016248748356136,LU484014507477140754,PEER_3,PEER_4,174.14,2020-06-17,suspicious_to_suspicious
LU893016248748356136,LU684014507477140754,PEER_3,PEER_4,174.14,2020-06-17,suspicious_to_suspicious
LU903015474500323883,LU783016075746232416,PEER_3,PEER_3,163.84,2020-06-17,suspicious_to_suspicious
LU853015474500323883,LU103016075746232416,PEER_3,PEER_3,163.84,2020-06-17,suspicious_to_suspicious
LU173016201192262831,LU543016075746232416,PEER_3,PEER_3,130.83,2020-06-17,suspicious_to_suspicious
LU403016201192262831,LU553016075746232416,PEER_3,PEER_3,130.83,2020-06-17,suspicious_to_suspicious
LU503016075746232416,LU363016201192262831,PEER_3,PEER_3,118.57,2020-06-17,suspicious_to_suspicious
LU403016075746232416,LU553016201192262831,PEER_3,PEER_3,118.57,2020-06-17,suspicious_to_suspicious
LU212015604343749471,LU543015474500323883,PEER_2,PEER_3,116.92,2020-06-17,suspicious_to_suspicious
LU102015604343749471,LU443015474500323883,PEER_2,PEER_3,116.92,2020-06-17,suspicious_to_suspicious
LU642015604343749471,LU383015474500323883,PEER_2,PEER_3,116.92,2020-06-17,suspicious_to_suspicious
LU723015474500323883,LU942015604343749471,PEER_3,PEER_2,115.41,2020-06-17,suspicious_to_suspicious
LU393015474500323883,LU152015604343749471,PEER_3,PEER_2,115.41,2020-06-17,suspicious_to_suspicious
LU203015474500323883,LU642015604343749471,PEER_3,PEER_2,115.41,2020-06-17,suspicious_to_suspicious
LU433015474500323883,LU232015604343749471,PEER_3,PEER_2,86.62,2020-06-17,suspicious_to_suspicious
LU843015474500323883,LU582015604343749471,PEER_3,PEER_2,86.62,2020-06-17,suspicious_to_suspicious
LU263015474500323883,LU872015604343749471,PEER_3,PEER_2,86.62,2020-06-17,suspicious_to_suspicious
LU533015930078472305,LU443016008788727765,PEER_3,PEER_3,61.74,2020-06-17,suspicious_to_suspicious
LU983015930078472305,LU453016008788727765,PEER_3,PEER_3,61.74,2020-06-17,suspicious_to_suspicious
LU193016008788727765,LU483015930078472305,PEER_3,PEER_3,56.76,2020-06-17,suspicious_to_suspicious
LU623016008788727765,LU713015930078472305,PEER_3,PEER_3,56.76,2020-06-17,suspicious_to_suspicious
LU623016201192262831,LU633016075746232416,PEER_3,PEER_3,25.18,2020-06-17,suspicious_to_suspicious
LU353016201192262831,LU813016075746232416,PEER_3,PEER_3,25.18,2020-06-17,suspicious_to_suspicious
LU103015707251089856,LU151014625337818326,PEER_3,PEER_1,19.89,2020-06-17,suspicious_to_suspicious
LU583015707251089856,LU971014625337818326,PEER_3,PEER_1,19.89,2020-06-17,suspicious_to_suspicious
LU323015707251089856,LU201014625337818326,PEER_3,PEER_1,19.89,2020-06-17,suspicious_to_suspicious
LU623014773728528777,LU583015006354668458,PEER_3,PEER_3,33465.15,2020-06-16,suspicious_to_suspicious
LU383014773728528777,LU863015006354668458,PEER_3,PEER_3,33465.15,2020-06-16,suspicious_to_suspicious
LU533016219560747099,LU183016075746232416,PEER_3,PEER_3,1657.83,2020-06-16,suspicious_to_suspicious
LU733016219560747099,LU673016075746232416,PEER_3,PEER_3,1657.83,2020-06-16,suspicious_to_suspicious
LU991014920214271826,LU643014931506632282,PEER_1,PEER_3,1074.45,2020-06-16,suspicious_to_suspicious
LU281014920214271826,LU323014931506632282,PEER_1,PEER_3,1074.45,2020-06-16,suspicious_to_suspicious
LU431014920214271826,LU403014931506632282,PEER_1,PEER_3,1074.45,2020-06-16,suspicious_to_suspicious
LU913015930078472305,LU203016008788727765,PEER_3,PEER_3,880.86,2020-06-16,suspicious_to_suspicious
LU803015930078472305,LU843016008788727765,PEER_3,PEER_3,880.86,2020-06-16,suspicious_to_suspicious
LU363015930078472305,LU593016008788727765,PEER_3,PEER_3,558.6,2020-06-16,suspicious_to_suspicious
LU763015930078472305,LU553016008788727765,PEER_3,PEER_3,558.6,2020-06-16,suspicious_to_suspicious
LU523016075746232416,LU323016201192262831,PEER_3,PEER_3,538.32,2020-06-16,suspicious_to_suspicious
LU413016075746232416,LU793016201192262831,PEER_3,PEER_3,538.32,2020-06-16,suspicious_to_suspicious
LU493015006354668458,LU493014773728528777,PEER_3,PEER_3,487.54,2020-06-16,suspicious_to_suspicious
LU543015006354668458,LU113014773728528777,PEER_3,PEER_3,487.54,2020-06-16,suspicious_to_suspicious
LU653016008788727765,LU643015930078472305,PEER_3,PEER_3,440.56,2020-06-16,suspicious_to_suspicious
LU443016008788727765,LU223015930078472305,PEER_3,PEER_3,440.56,2020-06-16,suspicious_to_suspicious
LU783015474500323883,LU383016075746232416,PEER_3,PEER_3,426.3,2020-06-16,suspicious_to_suspicious
LU533015474500323883,LU373016075746232416,PEER_3,PEER_3,426.3,2020-06-16,suspicious_to_suspicious
LU623016248748356136,LU904014507477140754,PEER_3,PEER_4,408.61,2020-06-16,suspicious_to_suspicious
LU413016248748356136,LU364014507477140754,PEER_3,PEER_4,408.61,2020-06-16,suspicious_to_suspicious
LU643016248748356136,LU734014507477140754,PEER_3,PEER_4,408.61,2020-06-16,suspicious_to_suspicious
LU753015474500323883,LU251014921644966726,PEER_3,PEER_1,313.1,2020-06-16,suspicious_to_suspicious
LU893015474500323883,LU771014921644966726,PEER_3,PEER_1,313.1,2020-06-16,suspicious_to_suspicious
LU353015474500323883,LU101014921644966726,PEER_3,PEER_1,313.1,2020-06-16,suspicious_to_suspicious
LU932015604343749471,LU733015474500323883,PEER_2,PEER_3,200.99,2020-06-16,suspicious_to_suspicious
LU622015604343749471,LU853015474500323883,PEER_2,PEER_3,200.99,2020-06-16,suspicious_to_suspicious
LU992015604343749471,LU453015474500323883,PEER_2,PEER_3,200.99,2020-06-16,suspicious_to_suspicious
LU633016075746232416,LU753016219560747099,PEER_3,PEER_3,123.45,2020-06-16,suspicious_to_suspicious
LU723016075746232416,LU693016219560747099,PEER_3,PEER_3,123.45,2020-06-16,suspicious_to_suspicious
LU534014507477140754,LU953016248748356136,PEER_4,PEER_3,121.37,2020-06-16,suspicious_to_suspicious
LU444014507477140754,LU313016248748356136,PEER_4,PEER_3,121.37,2020-06-16,suspicious_to_suspicious
LU594014507477140754,LU623016248748356136,PEER_4,PEER_3,121.37,2020-06-16,suspicious_to_suspicious
LU701014921644966726,LU953015474500323883,PEER_1,PEER_3,109.47,2020-06-16,suspicious_to_suspicious
LU651014921644966726,LU123015474500323883,PEER_1,PEER_3,109.47,2020-06-16,suspicious_to_suspicious
LU281014921644966726,LU463015474500323883,PEER_1,PEER_3,109.47,2020-06-16,suspicious_to_suspicious
LU353016075746232416,LU931015623440629458,PEER_3,PEER_1,87.44,2020-06-16,suspicious_to_suspicious
LU393016075746232416,LU151015623440629458,PEER_3,PEER_1,87.44,2020-06-16,suspicious_to_suspicious
LU113016075746232416,LU741015623440629458,PEER_3,PEER_1,87.44,2020-06-16,suspicious_to_suspicious
LU773016248748356136,LU844014507477140754,PEER_3,PEER_4,71.45,2020-06-16,suspicious_to_suspicious
LU953016248748356136,LU874014507477140754,PEER_3,PEER_4,71.45,2020-06-16,suspicious_to_suspicious
LU483016248748356136,LU874014507477140754,PEER_3,PEER_4,71.45,2020-06-16,suspicious_to_suspicious
LU133016075746232416,LU913016219560747099,PEER_3,PEER_3,16.59,2020-06-16,suspicious_to_suspicious
LU433016075746232416,LU193016219560747099,PEER_3,PEER_3,16.59,2020-06-16,suspicious_to_suspicious
LU431015623440629458,LU633016075746232416,PEER_1,PEER_3,5614.46,2020-06-15,suspicious_to_suspicious
LU981015623440629458,LU133016075746232416,PEER_1,PEER_3,5614.46,2020-06-15,suspicious_to_suspicious
LU881015623440629458,LU783016075746232416,PEER_1,PEER_3,5614.46,2020-06-15,suspicious_to_suspicious
LU801014625337818326,LU703015707251089856,PEER_1,PEER_3,5456.86,2020-06-15,suspicious_to_suspicious
LU751014625337818326,LU583015707251089856,PEER_1,PEER_3,5456.86,2020-06-15,suspicious_to_suspicious
LU141014625337818326,LU673015707251089856,PEER_1,PEER_3,5456.86,2020-06-15,suspicious_to_suspicious
LU213015474500323883,LU373016075746232416,PEER_3,PEER_3,5195.32,2020-06-15,suspicious_to_suspicious
LU733015474500323883,LU523016075746232416,PEER_3,PEER_3,5195.32,2020-06-15,suspicious_to_suspicious
LU463016075746232416,LU873016201192262831,PEER_3,PEER_3,3305.53,2020-06-15,suspicious_to_suspicious
LU973016075746232416,LU833016201192262831,PEER_3,PEER_3,3305.53,2020-06-15,suspicious_to_suspicious
LU251014921644966726,LU293015474500323883,PEER_1,PEER_3,1489.52,2020-06-15,suspicious_to_suspicious
LU181014921644966726,LU663015474500323883,PEER_1,PEER_3,1489.52,2020-06-15,suspicious_to_suspicious
LU551014921644966726,LU693015474500323883,PEER_1,PEER_3,1489.52,2020-06-15,suspicious_to_suspicious
LU242015604343749471,LU313015474500323883,PEER_2,PEER_3,1332.84,2020-06-15,suspicious_to_suspicious
LU572015604343749471,LU933015474500323883,PEER_2,PEER_3,1332.84,2020-06-15,suspicious_to_suspicious
LU322015604343749471,LU803015474500323883,PEER_2,PEER_3,1332.84,2020-06-15,suspicious_to_suspicious
LU653016008788727765,LU493015930078472305,PEER_3,PEER_3,792.11,2020-06-15,suspicious_to_suspicious
LU883016008788727765,LU793015930078472305,PEER_3,PEER_3,792.11,2020-06-15,suspicious_to_suspicious
LU603015930078472305,LU103016008788727765,PEER_3,PEER_3,644.64,2020-06-15,suspicious_to_suspicious
LU103015930078472305,LU853016008788727765,PEER_3,PEER_3,644.64,2020-06-15,suspicious_to_suspicious
LU493016219560747099,LU283016075746232416,PEER_3,PEER_3,429.26,2020-06-15,suspicious_to_suspicious
LU263016219560747099,LU203016075746232416,PEER_3,PEER_3,429.26,2020-06-15,suspicious_to_suspicious
LU703016201192262831,LU293016075746232416,PEER_3,PEER_3,365.29,2020-06-15,suspicious_to_suspicious
LU873016201192262831,LU933016075746232416,PEER_3,PEER_3,365.29,2020-06-15,suspicious_to_suspicious
LU143015474500323883,LU371014921644966726,PEER_3,PEER_1,274.86,2020-06-15,suspicious_to_suspicious
LU903015474500323883,LU561014921644966726,PEER_3,PEER_1,274.86,2020-06-15,suspicious_to_suspicious
LU343015474500323883,LU841014921644966726,PEER_3,PEER_1,274.86,2020-06-15,suspicious_to_suspicious
LU911014625337818326,LU283015707251089856,PEER_1,PEER_3,248.76,2020-06-15,suspicious_to_suspicious
LU471014625337818326,LU183015707251089856,PEER_1,PEER_3,248.76,2020-06-15,suspicious_to_suspicious
LU341014625337818326,LU933015707251089856,PEER_1,PEER_3,248.76,2020-06-15,suspicious_to_suspicious
LU231014921644966726,LU373015474500323883,PEER_1,PEER_3,241.36,2020-06-15,suspicious_to_suspicious
LU511014921644966726,LU393015474500323883,PEER_1,PEER_3,241.36,2020-06-15,suspicious_to_suspicious
LU631014921644966726,LU343015474500323883,PEER_1,PEER_3,241.36,2020-06-15,suspicious_to_suspicious
LU463015474500323883,LU561014921644966726,PEER_3,PEER_1,219.57,2020-06-15,suspicious_to_suspicious
LU763015474500323883,LU781014921644966726,PEER_3,PEER_1,219.57,2020-06-15,suspicious_to_suspicious
LU823015474500323883,LU501014921644966726,PEER_3,PEER_1,219.57,2020-06-15,suspicious_to_suspicious
LU613015930078472305,LU213016008788727765,PEER_3,PEER_3,150.33,2020-06-15,suspicious_to_suspicious
LU453015930078472305,LU153016008788727765,PEER_3,PEER_3,150.33,2020-06-15,suspicious_to_suspicious
LU263015474500323883,LU113016075746232416,PEER_3,PEER_3,149.65,2020-06-15,suspicious_to_suspicious
LU543015474500323883,LU913016075746232416,PEER_3,PEER_3,149.65,2020-06-15,suspicious_to_suspicious
LU123014931506632282,LU271014920214271826,PEER_3,PEER_1,142.45,2020-06-15,suspicious_to_suspicious
LU743014931506632282,LU861014920214271826,PEER_3,PEER_1,142.45,2020-06-15,suspicious_to_suspicious
LU623014931506632282,LU841014920214271826,PEER_3,PEER_1,142.45,2020-06-15,suspicious_to_suspicious
LU594014507477140754,LU143016248748356136,PEER_4,PEER_3,131.31,2020-06-15,suspicious_to_suspicious
LU254014507477140754,LU703016248748356136,PEER_4,PEER_3,131.31,2020-06-15,suspicious_to_suspicious
LU114014507477140754,LU583016248748356136,PEER_4,PEER_3,131.31,2020-06-15,suspicious_to_suspicious
LU411014921644966726,LU963015474500323883,PEER_1,PEER_3,129.45,2020-06-15,suspicious_to_suspicious
LU431014921644966726,LU313015474500323883,PEER_1,PEER_3,129.45,2020-06-15,suspicious_to_suspicious
LU311014921644966726,LU433015474500323883,PEER_1,PEER_3,129.45,2020-06-15,suspicious_to_suspicious
LU803014931506632282,LU671014920214271826,PEER_3,PEER_1,128.32,2020-06-15,suspicious_to_suspicious
LU313014931506632282,LU281014920214271826,PEER_3,PEER_1,128.32,2020-06-15,suspicious_to_suspicious
LU523014931506632282,LU571014920214271826,PEER_3,PEER_1,128.32,2020-06-15,suspicious_to_suspicious
LU123016075746232416,LU483016219560747099,PEER_3,PEER_3,82.44,2020-06-15,suspicious_to_suspicious
LU573016075746232416,LU523016219560747099,PEER_3,PEER_3,82.44,2020-06-15,suspicious_to_suspicious
LU523015006354668458,LU453014773728528777,PEER_3,PEER_3,7.25,2020-06-15,suspicious_to_suspicious
LU193015006354668458,LU903014773728528777,PEER_3,PEER_3,7.25,2020-06-15,suspicious_to_suspicious
LU903014773728528777,LU393015006354668458,PEER_3,PEER_3,6540.49,2020-06-12,suspicious_to_suspicious
LU313014773728528777,LU233015006354668458,PEER_3,PEER_3,6540.49,2020-06-12,suspicious_to_suspicious
LU373014931506632282,LU541014920214271826,PEER_3,PEER_1,3427.14,2020-06-12,suspicious_to_suspicious
